298,Barcelona president Joan Laporta says he will not rule out trying to bring back Lionel Messi and Andres Iniesta to the club after presenting Dani Alves.,"Lionel Messi and Andres Iniesta returning to Barcelona cannot be ruled out, says club president Joan Laporta","Lionel Messi and Andres Iniesta returning to Barcelona cannot be ruled out, says club president Joan Laporta.Barcelona president Joan Laporta says he will not rule out trying to bring back Lionel Messi and Andres Iniesta to the club after presenting Dani Alves."
299,"With the Ballon D'or 2021 ceremony inching nearer, Lionel Messi might just win it for a historic seventh time. Here's why.",Here’s why Lionel Messi should win Ballon d’Or in 2021,"Here’s why Lionel Messi should win Ballon d’Or in 2021.With the Ballon D'or 2021 ceremony inching nearer, Lionel Messi might just win it for a historic seventh time. Here's why."
300,"Lionel Messi will play for Argentina when they face Brazil on Tuesday in a World Cup qualifier, said coach Lionel Scaloni. The match could earn the team a spot in next year's World Cup. Brazil already has one of the four automatic qualifying spots from the region but has not won in Argentina since 2009.","FIFA World Cup Qualifiers: Lionel Messi in, Neymar out of Argentina vs Brazil in World Cup qualifying","FIFA World Cup Qualifiers: Lionel Messi in, Neymar out of Argentina vs Brazil in World Cup qualifying.Lionel Messi will play for Argentina when they face Brazil on Tuesday in a World Cup qualifier, said coach Lionel Scaloni. The match could earn the team a spot in next year's World Cup. Brazil already has one of the four automatic qualifying spots from the region but has not won in Argentina since 2009."
301,"Barcelona are working on a deal to sign Mohamed Salah with new boss Xavi seeing the Liverpool man as key to a revival in the club’s fortunes, writes the Daily Mirror. Salah has 18 months left on his contract and the Catalan club are keen to land a marquee signing after losing Lionel Messi and Antoine Griezmann,",Football rumours: Barcelona plotting move for marquee signing Mohamed Salah,"Football rumours: Barcelona plotting move for marquee signing Mohamed Salah.Barcelona are working on a deal to sign Mohamed Salah with new boss Xavi seeing the Liverpool man as key to a revival in the club’s fortunes, writes the Daily Mirror. Salah has 18 months left on his contract and the Catalan club are keen to land a marquee signing after losing Lionel Messi and Antoine Griezmann,"
302,Argentina coach Lionel Scaloni has confirmed that captain and talismanic forward Lionel Messi will play in La Albiceleste's match against Brazil.,"""It's confirmed that he will play"" - Argentina coach Lionel Scaloni confirms Lionel Messi's presence against Brazil","""It's confirmed that he will play"" - Argentina coach Lionel Scaloni confirms Lionel Messi's presence against Brazil.Argentina coach Lionel Scaloni has confirmed that captain and talismanic forward Lionel Messi will play in La Albiceleste's match against Brazil."
303,"Thierry Henry has snubbed his former FC Barcelona teammate Lionel Messi and has backed Real Madrid Karim Benzema and Chelsea's N'Golo Kante to win the Ballon d'Or award this year. Messi has won Ballon d'Or,","Ex-Barcelona Forward Snubs Messi For Ballon d'Or, Hopes It Is Benzema Or N'Golo Kante","Ex-Barcelona Forward Snubs Messi For Ballon d'Or, Hopes It Is Benzema Or N'Golo Kante.Thierry Henry has snubbed his former FC Barcelona teammate Lionel Messi and has backed Real Madrid Karim Benzema and Chelsea's N'Golo Kante to win the Ballon d'Or award this year. Messi has won Ballon d'Or,"
304,"Argentina captain Lionel Messi, who missed out on PSG's last two games due to a knee injury, will play against Brazil in their 2022 FIFA World Cup qualifier. However, Brazil forward Neymar has been ruled out of the match with thigh pain.",Messi to play against Brazil in FIFA WC qualifier; Neymar out due to injury,"Messi to play against Brazil in FIFA WC qualifier; Neymar out due to injury.Argentina captain Lionel Messi, who missed out on PSG's last two games due to a knee injury, will play against Brazil in their 2022 FIFA World Cup qualifier. However, Brazil forward Neymar has been ruled out of the match with thigh pain."
305,"While Messi and Ronaldo can boast a staggering 11 Ballon d'Or awards between them, Neymar has never managed to land the prestigious prize - despite being nominated on no less than nine occasions. Neymar's current club Paris Saint-Germain thought so highly of the forward's ability that they agreed to pay Barcelona a world-record transfer fee of £190 million for his services in August 2017.","Neymar is technically better than Lionel Messi and Cristiano Ronaldo, claims Cafu","Neymar is technically better than Lionel Messi and Cristiano Ronaldo, claims Cafu.While Messi and Ronaldo can boast a staggering 11 Ballon d'Or awards between them, Neymar has never managed to land the prestigious prize - despite being nominated on no less than nine occasions. Neymar's current club Paris Saint-Germain thought so highly of the forward's ability that they agreed to pay Barcelona a world-record transfer fee of £190 million for his services in August 2017."
306,"Argentina national team head coach, Lionel Scaloni has confirmed that the country's icon and skipper, Lionel Messi will play rivals, Brazil in their FIFA 2022 W",Lionel Scaloni confirms that Lionel Messi will play against Brazil,"Lionel Scaloni confirms that Lionel Messi will play against Brazil.Argentina national team head coach, Lionel Scaloni has confirmed that the country's icon and skipper, Lionel Messi will play rivals, Brazil in their FIFA 2022 W"
307,"While Messi and Ronaldo can boast a staggering 11 Ballon d'Or awards between them, Neymar has never managed to land the prestigious prize - despite being nominated on no less than nine occasions. Neymar's current club Paris Saint-Germain thought so highly of the forward's ability that they agreed to pay Barcelona a world-record transfer fee of £190 million for his services in August 2017.","Neymar is technically better than Lionel Messi and Cristiano Ronaldo, claims Cafu","Neymar is technically better than Lionel Messi and Cristiano Ronaldo, claims Cafu.While Messi and Ronaldo can boast a staggering 11 Ballon d'Or awards between them, Neymar has never managed to land the prestigious prize - despite being nominated on no less than nine occasions. Neymar's current club Paris Saint-Germain thought so highly of the forward's ability that they agreed to pay Barcelona a world-record transfer fee of £190 million for his services in August 2017."
308,"BARCELONA are in the midst of an enormous decline and have had a nightmare 100 days since Lionel Messi left for Paris Saint-Germain. The Catalans have crippling debts in excess of £1BILLION,",Barcelona’s horror decline 100 days since Lionel Messi’s shock exit… from mammoth debt and empty stadium to Luuk de Jong,"Barcelona’s horror decline 100 days since Lionel Messi’s shock exit… from mammoth debt and empty stadium to Luuk de Jong.BARCELONA are in the midst of an enormous decline and have had a nightmare 100 days since Lionel Messi left for Paris Saint-Germain. The Catalans have crippling debts in excess of £1BILLION,"
309,Aaron Sorkin has been criticized for not casting Debra Messing in Being the Ricardos. She is a Lucille Ball lookalike and is a sitcom star in her own right. People online questioned Nicole Kidman’s ability to play one of the funniest women in the world compared to Messing’s.,‘Being the Ricardos’: Debra Messing and Film Critics Praise Nicole Kidman’s Lucille Ball,‘Being the Ricardos’: Debra Messing and Film Critics Praise Nicole Kidman’s Lucille Ball.Aaron Sorkin has been criticized for not casting Debra Messing in Being the Ricardos. She is a Lucille Ball lookalike and is a sitcom star in her own right. People online questioned Nicole Kidman’s ability to play one of the funniest women in the world compared to Messing’s.
310,Argentina captain Lionel Messi is fit again and will start their World Cup qualifier at home to Brazil but Neymar will miss out for the visitors after,Messi fit for Argentina's WCQ with Brazil,Messi fit for Argentina's WCQ with Brazil.Argentina captain Lionel Messi is fit again and will start their World Cup qualifier at home to Brazil but Neymar will miss out for the visitors after
